,LemasSwFTPerPop,OwnOccHiQuart,OwnOccMedVal,PolicPerPop,ViolentCrimesPerPop,community,communityname,county,fold,numbUrban,perCapInc,state,whitePerCap
950,0.217460815047,0.33,0.35,0.217492163009,0.27,71620,Uxbridgetown,27,5,0.01,0.39,25,0.38
951,0.217460815047,0.03,0.03,0.217492163009,0.12,?,Connersvillecity,?,5,0.0,0.19,18,0.18
952,0.217460815047,0.11,0.1,0.217492163009,0.74,?,Orangeburgcity,?,5,0.0,0.16,45,0.41
953,0.217460815047,0.27,0.24,0.217492163009,0.73,?,SouthMiamicity,?,5,0.02,0.41,12,0.54
954,0.217460815047,0.35,0.37,0.217492163009,0.24,30210,Harrisontown,17,5,0.02,0.29,34,0.29
955,0.217460815047,0.03,0.03,0.217492163009,1.0,?,Prichardcity,?,5,0.05,0.02,1,0.1
956,0.217460815047,0.1,0.11,0.217492163009,0.03,31010,Goshentownship,25,5,0.01,0.21,39,0.19
957,0.217460815047,1.0,0.98,0.217492163009,1.0,?,WestHollywoodcity,?,5,0.06,0.66,6,0.66
958,0.217460815047,0.01,0.01,0.217492163009,0.21,53368,NewCastlecity,73,5,0.0,0.14,42,0.14
959,0.18,0.11,0.1,0.18,0.25,?,Columbuscity,215,5,0.27,0.23,13,0.32
960,0.217460815047,0.05,0.07,0.217492163009,0.26,?,Shivelycity,?,5,0.02,0.24,21,0.23
961,0.19,0.13,0.11,0.19,0.51,?,Tuscaloosacity,?,5,0.12,0.22,1,0.3
962,0.217460815047,0.09,0.11,0.217492163009,0.01,92036,Indianolacity,181,5,0.0,0.24,19,0.23
963,0.217460815047,0.48,0.49,0.217492163009,0.03,4300,Berlintown,3,5,0.02,0.51,9,0.5
964,0.217460815047,0.33,0.29,0.217492163009,0.01,59608,Peterstownship,125,5,0.02,0.66,42,0.63
965,0.217460815047,0.08,0.09,0.217492163009,0.16,?,LaPortecity,?,5,0.04,0.32,48,0.32
966,0.17,0.08,0.05,0.17,0.52,?,Beaumontcity,?,5,0.18,0.26,48,0.39
967,0.217460815047,0.25,0.25,0.217492163009,0.1,?,Gilberttown,?,5,0.05,0.33,4,0.33
968,0.217460815047,0.13,0.15,0.217492163009,0.24,?,Casselberrycity,?,5,0.03,0.3,12,0.29
969,0.217460815047,0.15,0.13,0.217492163009,0.3,?,Cartersvillecity,?,5,0.0,0.31,13,0.35
970,0.35,0.04,0.04,0.35,0.69,16000,Clevelandcity,35,5,0.8,0.14,39,0.19
971,0.217460815047,0.48,0.47,0.217492163009,0.09,46820,Northboroughtown,27,5,0.02,0.61,25,0.59
972,0.217460815047,0.05,0.04,0.217492163009,0.22,?,Bedfordcity,?,5,0.0,0.24,18,0.23
973,0.27,0.33,0.35,0.27,0.65,59190,Plainfieldcity,39,5,0.07,0.33,34,0.46
974,0.21,0.4,0.45,0.21,0.17,74480,Uniontownship,39,5,0.08,0.46,34,0.45
975,0.217460815047,0.3,0.34,0.217492163009,0.09,30455,Holbrooktown,21,5,0.02,0.35,25,0.35
976,0.217460815047,0.13,0.14,0.217492163009,0.77,?,CollegeParkcity,?,5,0.03,0.18,13,0.35
977,0.217460815047,0.07,0.07,0.217492163009,0.33,?,Westwegocity,?,5,0.02,0.1,22,0.12
978,0.29,0.27,0.26,0.29,0.38,59000,Providencecity,7,5,0.25,0.23,44,0.28
979,0.217460815047,0.15,0.16,0.217492163009,0.07,2100,Augustacity,11,5,0.0,0.28,23,0.26
980,1.0,0.09,0.1,1.0,0.19,?,OregonCitycity,?,5,0.02,0.24,41,0.23
981,0.217460815047,0.16,0.14,0.217492163009,0.09,80740,Watervillecity,11,5,0.0,0.23,23,0.22
982,0.217460815047,0.08,0.07,0.217492163009,0.21,?,Winchestercity,?,5,0.0,0.19,21,0.19
983,0.217460815047,0.14,0.15,0.217492163009,0.08,37772,Jacksontownship,49,5,0.03,0.31,39,0.3
984,0.217460815047,0.29,0.31,0.217492163009,0.1,51760,NorthProvidencetown,7,5,0.05,0.39,44,0.38
985,0.217460815047,0.33,0.31,0.217492163009,0.05,72632,SouthWhitehalltownship,77,5,0.02,0.52,42,0.51
986,0.217460815047,0.58,0.61,0.217492163009,0.23,?,UnionCitycity,?,5,0.09,0.33,6,0.39
987,0.217460815047,0.52,0.56,0.217492163009,0.08,75815,Veronatownship,13,5,0.02,0.76,34,0.74
988,0.217460815047,0.7,0.65,0.217492163009,0.02,30210,Hinghamtown,23,5,0.03,0.71,25,0.69
989,0.217460815047,0.04,0.04,0.217492163009,0.08,43100,Mitchellcity,35,5,0.0,0.17,46,0.17
990,0.217460815047,0.08,0.08,0.217492163009,0.12,?,Urbanacity,?,5,0.0,0.25,39,0.24
991,0.217460815047,0.12,0.1,0.217492163009,0.4,?,Valdostacity,?,5,0.0,0.21,13,0.34
992,0.217460815047,0.11,0.11,0.217492163009,0.45,?,Grahamcity,?,5,0.02,0.24,37,0.25
993,0.217460815047,0.03,0.03,0.217492163009,0.05,49300,Marinettecity,75,5,0.0,0.18,55,0.17
994,0.217460815047,0.97,0.78,0.217492163009,0.03,60900,Princetonborough,21,5,0.0,0.56,34,0.63
995,0.217460815047,0.08,0.06,0.217492163009,0.36,?,Thomasvillecity,?,5,0.03,0.2,37,0.23
996,0.217460815047,0.09,0.1,0.217492163009,0.08,?,Rogerscity,?,5,0.0,0.26,5,0.25
997,0.217460815047,0.05,0.04,0.217492163009,0.07,?,Sterlingcity,?,5,0.0,0.17,8,0.17
998,0.217460815047,0.3,0.33,0.217492163009,1.0,?,Lynwoodcity,?,5,0.1,0.07,6,0.07
